Start time: 1376316817.34, Players: 1
End time: 1376316912.28, Score: 1300
Player,Time,HR
Black,2013-08-12 10:14:21.853714,51.5468788147
Black,2013-08-12 10:14:21.935068,51.5475387573
Black,2013-08-12 10:14:22.022205,51.543056488
Black,2013-08-12 10:14:22.107664,51.5366172791
Black,2013-08-12 10:14:22.189941,51.5241127014
Black,2013-08-12 10:14:22.279974,51.5225563049
Black,2013-08-12 10:14:22.364112,51.5230712891
Black,2013-08-12 10:14:22.444004,51.5185890198
Black,2013-08-12 10:14:22.530377,51.5176544189
Black,2013-08-12 10:14:22.612519,51.5215187073
Black,2013-08-12 10:14:22.700677,51.5164222717
Black,2013-08-12 10:14:22.787787,51.5368003845
Black,2013-08-12 10:14:22.874039,51.52551651
Black,2013-08-12 10:14:22.959031,51.5229415894
Black,2013-08-12 10:14:23.042149,51.5370254517
Black,2013-08-12 10:14:23.122536,51.5372123718
Black,2013-08-12 10:14:23.212894,51.5329818726
Black,2013-08-12 10:14:23.298125,51.5285263062
Black,2013-08-12 10:14:23.384406,51.5192489624
Black,2013-08-12 10:14:23.472504,51.518321991
Black,2013-08-12 10:14:23.561911,51.5100479126
Black,2013-08-12 10:14:23.643436,51.5107727051
Black,2013-08-12 10:14:23.727333,51.5176086426
Black,2013-08-12 10:14:23.808570,51.5269775391
Black,2013-08-12 10:14:23.887231,51.5373687744
Black,2013-08-12 10:14:23.968686,51.5419311523
Black,2013-08-12 10:14:24.051273,51.5411567688
Black,2013-08-12 10:14:24.134098,51.5435142517
Black,2013-08-12 10:14:24.226629,51.540473938
Black,2013-08-12 10:14:24.341124,51.5064048767
Black,2013-08-12 10:14:24.432700,51.4735069275
Black,2013-08-12 10:14:24.531919,51.453125
Black,2013-08-12 10:14:24.624558,51.4304771423
Black,2013-08-12 10:14:24.709663,51.4281654358
Black,2013-08-12 10:14:24.805158,51.4183044434
Black,2013-08-12 10:14:24.912634,51.3824462891
Black,2013-08-12 10:14:24.993692,51.3812065125
Black,2013-08-12 10:14:25.090138,51.3921546936
Black,2013-08-12 10:14:25.188809,51.4017219543
Black,2013-08-12 10:14:25.271404,51.422580719
Black,2013-08-12 10:14:25.377425,51.4210128784
Black,2013-08-12 10:14:25.469514,51.4186782837
Black,2013-08-12 10:14:25.555580,51.4336357117
Black,2013-08-12 10:14:25.651554,51.4247512817
Black,2013-08-12 10:14:25.737761,51.4250411987
Black,2013-08-12 10:14:25.817200,51.4357299805
Black,2013-08-12 10:14:25.900991,51.4361038208
Black,2013-08-12 10:14:25.997615,51.4318351746
Black,2013-08-12 10:14:26.096355,51.4051361084
Black,2013-08-12 10:14:26.181826,51.4044456482
Black,2013-08-12 10:14:26.278600,51.3895378113
Black,2013-08-12 10:14:26.369999,51.3658714294
Black,2013-08-12 10:14:26.455652,51.3676376343
Black,2013-08-12 10:14:26.553546,51.3447647095
Black,2013-08-12 10:14:26.641577,51.3328056335
Black,2013-08-12 10:14:26.738487,51.3165855408
Black,2013-08-12 10:14:26.838416,51.2972106934
Black,2013-08-12 10:14:26.923133,51.299911499
Black,2013-08-12 10:14:27.002741,51.3021392822
Black,2013-08-12 10:14:27.084005,51.3047180176
Black,2013-08-12 10:14:27.185204,51.2899780273
Black,2013-08-12 10:14:27.280825,51.2780914307
Black,2013-08-12 10:14:27.362145,51.2871398926
Black,2013-08-12 10:14:27.456283,51.2796478271
Black,2013-08-12 10:14:27.544848,51.2685050964
Black,2013-08-12 10:14:27.645473,51.2539596558
Black,2013-08-12 10:14:27.742996,51.2313804626
Black,2013-08-12 10:14:27.829792,51.2157440186
Black,2013-08-12 10:14:27.937335,51.1938743591
Black,2013-08-12 10:14:28.030091,51.1677398682
Black,2013-08-12 10:14:28.120415,51.1637611389
Black,2013-08-12 10:14:28.226124,51.1436309814
Black,2013-08-12 10:14:28.311064,51.1416244507
Black,2013-08-12 10:14:28.395565,51.1509590149
Black,2013-08-12 10:14:28.495106,51.1351470947
Black,2013-08-12 10:14:28.588738,51.1220626831
Black,2013-08-12 10:14:28.679096,51.1293296814
Black,2013-08-12 10:14:28.777272,51.1129798889
Black,2013-08-12 10:14:28.873675,51.0990104675
Black,2013-08-12 10:14:28.978589,51.0766296387
Black,2013-08-12 10:14:29.073078,51.0590515137
Black,2013-08-12 10:14:29.163004,51.047794342
Black,2013-08-12 10:14:29.245235,51.0384140015
Black,2013-08-12 10:14:29.325923,51.0479202271
Black,2013-08-12 10:14:29.406020,51.0475883484
Black,2013-08-12 10:14:29.493268,51.0450325012
Black,2013-08-12 10:14:29.580309,51.0406150818
Black,2013-08-12 10:14:29.663595,51.0458145142
Black,2013-08-12 10:14:29.745595,51.0446777344
Black,2013-08-12 10:14:29.828475,51.0502090454
Black,2013-08-12 10:14:29.920139,51.0440368652
Black,2013-08-12 10:14:30.003272,51.0433959961
Black,2013-08-12 10:14:30.088812,51.0493888855
Black,2013-08-12 10:14:30.176140,51.0539398193
Black,2013-08-12 10:14:30.257272,51.0501976013
Black,2013-08-12 10:14:30.339885,51.0470848083
Black,2013-08-12 10:14:30.425012,51.0547370911
Black,2013-08-12 10:14:30.503950,51.0568351746
Black,2013-08-12 10:14:30.584691,51.0652008057
Black,2013-08-12 10:14:30.675552,51.0581893921
Black,2013-08-12 10:14:30.761411,51.0499038696
Black,2013-08-12 10:14:30.841324,51.073425293
Black,2013-08-12 10:14:30.922278,51.0809440613
Black,2013-08-12 10:14:31.004950,51.0827598572
Black,2013-08-12 10:14:31.082269,51.0915985107
Black,2013-08-12 10:14:31.164162,51.0907859802
Black,2013-08-12 10:14:31.247664,51.0874481201
Black,2013-08-12 10:14:31.345134,51.0752182007
Black,2013-08-12 10:14:31.431235,51.0679397583
Black,2013-08-12 10:14:31.515555,51.0764312744
Black,2013-08-12 10:14:31.592865,51.0930175781
Black,2013-08-12 10:14:31.679187,51.1026954651
Black,2013-08-12 10:14:31.760663,51.1039390564
Black,2013-08-12 10:14:31.841476,51.1088409424
Black,2013-08-12 10:14:31.921600,51.113899231
Black,2013-08-12 10:14:31.997890,51.1290512085
Black,2013-08-12 10:14:32.080800,51.144695282
Black,2013-08-12 10:14:32.173897,51.1339683533
Black,2013-08-12 10:14:32.257909,51.1395263672
Black,2013-08-12 10:14:32.338508,51.1400566101
Black,2013-08-12 10:14:32.423328,51.1421318054
Black,2013-08-12 10:14:32.510321,51.1437988281
Black,2013-08-12 10:14:32.580512,51.1544189453
Black,2013-08-12 10:14:32.668080,51.1613845825
Black,2013-08-12 10:14:32.753066,51.1716270447
Black,2013-08-12 10:14:32.836709,51.1759147644
Black,2013-08-12 10:14:32.924017,51.1802139282
Black,2013-08-12 10:14:33.011551,51.1771430969
Black,2013-08-12 10:14:33.099513,51.1672134399
Black,2013-08-12 10:14:33.182965,51.175163269
Black,2013-08-12 10:14:33.263782,51.1799049377
Black,2013-08-12 10:14:33.343503,51.1835441589
Black,2013-08-12 10:14:33.427544,51.1889152527
Black,2013-08-12 10:14:33.507395,51.1871986389
Black,2013-08-12 10:14:33.588193,51.1995887756
Black,2013-08-12 10:14:33.674597,51.2636260986
Black,2013-08-12 10:14:33.753145,51.2711029053
Black,2013-08-12 10:14:33.835617,51.2855453491
Black,2013-08-12 10:14:33.915065,51.2964096069
Black,2013-08-12 10:14:33.993801,51.2990188599
Black,2013-08-12 10:14:34.076806,51.3011856079
Black,2013-08-12 10:14:34.157471,51.317199707
Black,2013-08-12 10:14:34.232779,51.3312263489
Black,2013-08-12 10:14:34.311104,51.3363037109
Black,2013-08-12 10:14:34.392557,51.3407058716
Black,2013-08-12 10:14:34.472037,51.3488273621
Black,2013-08-12 10:14:34.553593,51.3595733643
Black,2013-08-12 10:14:34.631336,51.3602142334
Black,2013-08-12 10:14:34.712538,51.379196167
Black,2013-08-12 10:14:34.794941,51.3840637207
Black,2013-08-12 10:14:34.873841,51.3889007568
Black,2013-08-12 10:14:34.951090,51.3982620239
Black,2013-08-12 10:14:35.031861,51.4047393799
Black,2013-08-12 10:14:35.118043,51.4123916626
Black,2013-08-12 10:14:35.199267,51.4097061157
Black,2013-08-12 10:14:35.280404,51.4141807556
Black,2013-08-12 10:14:35.362828,51.4226303101
Black,2013-08-12 10:14:35.448314,51.4200286865
Black,2013-08-12 10:14:35.529594,51.4232177734
Black,2013-08-12 10:14:35.618229,51.4251365662
Black,2013-08-12 10:14:35.706287,51.4229164124
Black,2013-08-12 10:14:35.791382,51.4223060608
Black,2013-08-12 10:14:35.876072,51.4213829041
Black,2013-08-12 10:14:35.959306,51.4191093445
Black,2013-08-12 10:14:36.045368,51.4232063293
Black,2013-08-12 10:14:36.122086,51.4250221252
Black,2013-08-12 10:14:36.204853,51.4346351624
Black,2013-08-12 10:14:36.289166,51.4446411133
Black,2013-08-12 10:14:36.374661,51.447769165
Black,2013-08-12 10:14:36.462140,51.4487266541
Black,2013-08-12 10:14:36.540705,51.4525146484
Black,2013-08-12 10:14:36.626229,51.4546852112
Black,2013-08-12 10:14:36.716583,51.4423141479
Black,2013-08-12 10:14:36.799109,51.450138092
Black,2013-08-12 10:14:36.880538,51.4646492004
Black,2013-08-12 10:14:36.961299,51.4629364014
Black,2013-08-12 10:14:37.044967,51.4648323059
Black,2013-08-12 10:14:37.126329,51.46849823
Black,2013-08-12 10:14:37.212516,51.4738578796
Black,2013-08-12 10:14:37.292561,51.4801139832
Black,2013-08-12 10:14:37.379904,51.487953186
Black,2013-08-12 10:14:37.462749,51.490070343
Black,2013-08-12 10:14:37.547854,51.4930343628
Black,2013-08-12 10:14:37.647301,51.4757995605
Black,2013-08-12 10:14:37.733056,51.4740638733
Black,2013-08-12 10:14:37.819421,51.476020813
Black,2013-08-12 10:14:37.902212,51.4801979065
Black,2013-08-12 10:14:37.983188,51.4863510132
Black,2013-08-12 10:14:38.062031,51.500743866
Black,2013-08-12 10:14:38.143997,51.5080223083
Black,2013-08-12 10:14:38.227111,51.5118751526
Black,2013-08-12 10:14:38.317720,51.5021591187
Black,2013-08-12 10:14:38.398775,51.5136070251
Black,2013-08-12 10:14:38.483958,51.5150985718
Black,2013-08-12 10:14:38.568140,51.518573761
Black,2013-08-12 10:14:38.652480,51.5202865601
Black,2013-08-12 10:14:38.740021,51.5282478333
Black,2013-08-12 10:14:38.821589,51.5431785583
Black,2013-08-12 10:14:38.902001,51.5451202393
Black,2013-08-12 10:14:38.984892,51.568649292
Black,2013-08-12 10:14:39.062721,51.5828399658
Black,2013-08-12 10:14:39.143243,51.5916900635
Black,2013-08-12 10:14:39.225175,51.5995903015
Black,2013-08-12 10:14:39.307087,51.6050682068
Black,2013-08-12 10:14:39.392784,51.6038475037
Black,2013-08-12 10:14:39.474047,51.6140899658
Black,2013-08-12 10:14:39.555984,51.619556427
Black,2013-08-12 10:14:39.638198,51.6232376099
Black,2013-08-12 10:14:39.720602,51.6378746033
Black,2013-08-12 10:14:39.803405,51.649684906
Black,2013-08-12 10:14:39.881593,51.6612968445
Black,2013-08-12 10:14:39.964047,50.0034255981
Black,2013-08-12 10:14:40.044276,50.0162010193
Black,2013-08-12 10:14:40.126543,50.0296325684
Black,2013-08-12 10:14:40.210109,50.0398750305
Black,2013-08-12 10:14:40.294560,50.0412406921
Black,2013-08-12 10:14:40.381543,50.0523834229
Black,2013-08-12 10:14:40.468058,50.0524520874
Black,2013-08-12 10:14:40.550097,50.0554695129
Black,2013-08-12 10:14:40.634081,50.0671348572
Black,2013-08-12 10:14:40.717301,50.0787391663
Black,2013-08-12 10:14:40.796767,50.082736969
Black,2013-08-12 10:14:40.878236,50.0867576599
Black,2013-08-12 10:14:40.961063,50.0927391052
Black,2013-08-12 10:14:41.042993,50.0979499817
Black,2013-08-12 10:14:41.122178,50.1143875122
Black,2013-08-12 10:14:41.200319,50.131401062
Black,2013-08-12 10:14:41.284815,50.1254425049
Black,2013-08-12 10:14:41.373793,50.1240692139
Black,2013-08-12 10:14:41.458024,50.1180305481
Black,2013-08-12 10:14:41.544821,50.1123085022
Black,2013-08-12 10:14:41.623252,50.1139755249
Black,2013-08-12 10:14:41.706545,50.1143798828
Black,2013-08-12 10:14:41.789550,50.1148719788
Black,2013-08-12 10:14:41.874245,50.1128120422
Black,2013-08-12 10:14:41.958653,50.11693573
Black,2013-08-12 10:14:42.045880,50.1140327454
Black,2013-08-12 10:14:42.127672,50.1195602417
Black,2013-08-12 10:14:42.205461,50.1237831116
Black,2013-08-12 10:14:42.292765,50.1250610352
Black,2013-08-12 10:14:42.376522,50.1248779297
Black,2013-08-12 10:14:42.462062,50.1232833862
Black,2013-08-12 10:14:42.550168,50.1191596985
Black,2013-08-12 10:14:42.633320,50.1180763245
Black,2013-08-12 10:14:42.720021,50.1149902344
Black,2013-08-12 10:14:42.803254,50.1147079468
Black,2013-08-12 10:14:42.888829,50.1059989929
Black,2013-08-12 10:14:42.973967,50.1156234741
Black,2013-08-12 10:14:43.056899,50.1341094971
Black,2013-08-12 10:14:43.142795,50.1388435364
Black,2013-08-12 10:14:43.228858,50.1586875916
Black,2013-08-12 10:14:43.310762,50.1658859253
Black,2013-08-12 10:14:43.396532,50.1509056091
Black,2013-08-12 10:14:43.477175,50.15026474
Black,2013-08-12 10:14:43.562836,50.1514015198
Black,2013-08-12 10:14:43.645430,50.1419906616
Black,2013-08-12 10:14:43.727742,50.1365699768
Black,2013-08-12 10:14:43.815411,50.1359939575
Black,2013-08-12 10:14:43.904228,50.1253051758
Black,2013-08-12 10:14:43.993183,50.1165962219
Black,2013-08-12 10:14:44.076947,50.1194076538
Black,2013-08-12 10:14:44.163708,50.1159973145
Black,2013-08-12 10:14:44.251512,50.1060409546
Black,2013-08-12 10:14:44.336848,50.1019821167
Black,2013-08-12 10:14:44.419027,50.1026115417
Black,2013-08-12 10:14:44.495499,50.1049003601
Black,2013-08-12 10:14:44.578170,50.1138000488
Black,2013-08-12 10:14:44.662811,50.106086731
Black,2013-08-12 10:14:44.744927,50.1102294922
Black,2013-08-12 10:14:44.827224,50.1051216125
Black,2013-08-12 10:14:44.909108,50.1190872192
Black,2013-08-12 10:14:44.990488,50.1111106873
Black,2013-08-12 10:14:45.072471,50.1187133789
Black,2013-08-12 10:14:45.159416,50.1281013489
Black,2013-08-12 10:14:45.245086,50.1194152832
Black,2013-08-12 10:14:45.329099,50.1165237427
Black,2013-08-12 10:14:45.414739,50.1086349487
Black,2013-08-12 10:14:45.498769,50.1007347107
Black,2013-08-12 10:14:45.583572,50.1004142761
Black,2013-08-12 10:14:45.672138,50.0942459106
Black,2013-08-12 10:14:45.761178,50.0804901123
Black,2013-08-12 10:14:45.843417,50.0813179016
Black,2013-08-12 10:14:45.930749,50.0799980164
Black,2013-08-12 10:14:46.018321,50.0662498474
Black,2013-08-12 10:14:46.105498,50.0585098267
Black,2013-08-12 10:14:46.192684,50.0480575562
Black,2013-08-12 10:14:46.275247,50.0466537476
Black,2013-08-12 10:14:46.365554,50.0366096497
Black,2013-08-12 10:14:46.446716,50.0276756287
Black,2013-08-12 10:14:46.532980,50.026512146
Black,2013-08-12 10:14:46.612304,50.0311126709
Black,2013-08-12 10:14:46.699914,50.0301361084
Black,2013-08-12 10:14:46.787118,50.0282936096
Black,2013-08-12 10:14:46.870076,50.0252952576
Black,2013-08-12 10:14:46.960085,50.0133018494
Black,2013-08-12 10:14:47.044215,50.0121917725
Black,2013-08-12 10:14:47.140826,50.0061264038
Black,2013-08-12 10:14:47.225772,51.6539649963
Black,2013-08-12 10:14:47.309277,51.6594314575
Black,2013-08-12 10:14:47.390702,51.657913208
Black,2013-08-12 10:14:47.470371,51.6620292664
Black,2013-08-12 10:14:47.553851,51.662815094
Black,2013-08-12 10:14:47.640853,51.6504364014
Black,2013-08-12 10:14:47.731779,51.6413116455
Black,2013-08-12 10:14:47.821020,51.6360626221
Black,2013-08-12 10:14:47.903744,51.6271438599
Black,2013-08-12 10:14:47.986711,51.6237449646
Black,2013-08-12 10:14:48.070966,51.6184883118
Black,2013-08-12 10:14:48.155167,51.6225547791
Black,2013-08-12 10:14:48.235148,51.6270484924
Black,2013-08-12 10:14:48.315720,51.6377983093
Black,2013-08-12 10:14:48.401469,51.640827179
Black,2013-08-12 10:14:48.480308,51.6385650635
Black,2013-08-12 10:14:48.558492,51.6323432922
Black,2013-08-12 10:14:48.643022,51.6259155273
Black,2013-08-12 10:14:48.723295,51.6234321594
Black,2013-08-12 10:14:48.807010,51.6223106384
Black,2013-08-12 10:14:48.885936,51.617980957
Black,2013-08-12 10:14:48.970749,51.6154022217
Black,2013-08-12 10:14:49.057854,51.6084938049
Black,2013-08-12 10:14:49.143535,51.6043014526
Black,2013-08-12 10:14:49.230949,51.6111373901
Black,2013-08-12 10:14:49.320373,51.6160926819
Black,2013-08-12 10:14:49.407020,51.6148109436
Black,2013-08-12 10:14:49.492608,51.6129417419
Black,2013-08-12 10:14:49.578861,51.6077880859
Black,2013-08-12 10:14:49.664568,51.6057090759
Black,2013-08-12 10:14:49.749275,51.6007652283
Black,2013-08-12 10:14:49.829057,51.6061782837
Black,2013-08-12 10:14:49.904887,51.6080741882
Black,2013-08-12 10:14:49.984692,51.6133804321
Black,2013-08-12 10:14:50.068436,51.6120872498
Black,2013-08-12 10:14:50.148702,51.610912323
Black,2013-08-12 10:14:50.227229,51.6149215698
Black,2013-08-12 10:14:50.308019,51.6217041016
Black,2013-08-12 10:14:50.393086,51.6245155334
Black,2013-08-12 10:14:50.474421,51.6271247864
Black,2013-08-12 10:14:50.559288,51.6357040405
Black,2013-08-12 10:14:50.639535,51.6464729309
Black,2013-08-12 10:14:50.725102,51.6497802734
Black,2013-08-12 10:14:50.805636,51.6594047546
Black,2013-08-12 10:14:50.888828,51.6620864868
Black,2013-08-12 10:14:50.976326,51.6563873291
Black,2013-08-12 10:14:51.056451,51.6466560364
Black,2013-08-12 10:14:51.139439,51.6503791809
Black,2013-08-12 10:14:51.225056,51.6375770569
Black,2013-08-12 10:14:51.309002,51.6460647583
Black,2013-08-12 10:14:51.394321,51.647769928
Black,2013-08-12 10:14:51.479557,51.6529579163
Black,2013-08-12 10:14:51.566183,50.0411300659
Black,2013-08-12 10:14:51.650564,50.0446052551
Black,2013-08-12 10:14:51.734984,50.0486907959
Black,2013-08-12 10:14:51.820373,50.0404968262
Black,2013-08-12 10:14:51.904500,50.0388259888
Black,2013-08-12 10:14:51.992201,50.0304527283
Black,2013-08-12 10:14:52.077605,50.0284347534
Black,2013-08-12 10:14:52.159891,50.0226631165
Black,2013-08-12 10:14:52.248227,50.0109519958
Black,2013-08-12 10:14:52.338665,51.6657905579
Black,2013-08-12 10:14:52.420141,51.6613311768
Black,2013-08-12 10:14:52.503993,51.6641426086
Black,2013-08-12 10:14:52.584821,51.6617012024
Black,2013-08-12 10:14:52.678874,51.6558990479
Black,2013-08-12 10:14:52.763020,51.6522293091
Black,2013-08-12 10:14:52.854005,51.6436767578
Black,2013-08-12 10:14:52.933853,51.6401863098
Black,2013-08-12 10:14:53.018983,51.6357040405
Black,2013-08-12 10:14:53.103217,51.6314659119
Black,2013-08-12 10:14:53.198502,51.6197052002
Black,2013-08-12 10:14:53.281444,51.6108055115
Black,2013-08-12 10:14:53.361883,51.6051445007
Black,2013-08-12 10:14:53.449400,51.597618103
Black,2013-08-12 10:14:53.533215,51.5996932983
Black,2013-08-12 10:14:53.615478,51.6362419128
Black,2013-08-12 10:14:53.702167,51.6270637512
Black,2013-08-12 10:14:53.790387,51.6335945129
Black,2013-08-12 10:14:53.871929,51.6300888062
Black,2013-08-12 10:14:53.954507,51.6266899109
Black,2013-08-12 10:14:54.047031,51.6226959229
Black,2013-08-12 10:14:54.128728,51.6239891052
Black,2013-08-12 10:14:54.212035,51.621421814
Black,2013-08-12 10:14:54.303359,51.6074295044
Black,2013-08-12 10:14:54.395443,51.5958786011
Black,2013-08-12 10:14:54.476534,51.6117095947
Black,2013-08-12 10:14:54.555933,51.6160507202
Black,2013-08-12 10:14:54.640210,51.6172370911
Black,2013-08-12 10:14:54.730761,51.6066017151
Black,2013-08-12 10:14:54.809462,51.6047325134
Black,2013-08-12 10:14:54.884408,51.6111106873
Black,2013-08-12 10:14:54.969163,51.6105690002
Black,2013-08-12 10:14:55.053698,51.6124992371
Black,2013-08-12 10:14:55.141183,51.6002960205
Black,2013-08-12 10:14:55.225668,51.6006011963
Black,2013-08-12 10:14:55.317600,51.590057373
Black,2013-08-12 10:14:55.404805,51.5867462158
Black,2013-08-12 10:14:55.485884,51.5781211853
Black,2013-08-12 10:14:55.566579,51.5822067261
Black,2013-08-12 10:14:55.645708,51.5807952881
Black,2013-08-12 10:14:55.729233,51.5808677673
Black,2013-08-12 10:14:55.815371,51.5798988342
Black,2013-08-12 10:14:55.892809,51.5806808472
Black,2013-08-12 10:14:55.973322,51.5836334229
Black,2013-08-12 10:14:56.062997,51.5735816956
Black,2013-08-12 10:14:56.151749,51.5639190674
Black,2013-08-12 10:14:56.238701,51.5575256348
Black,2013-08-12 10:14:56.324568,51.5504379272
Black,2013-08-12 10:14:56.409380,51.5465431213
Black,2013-08-12 10:14:56.500356,51.526222229
Black,2013-08-12 10:14:56.586988,51.5247077942
Black,2013-08-12 10:14:56.676153,51.5274200439
Black,2013-08-12 10:14:56.759572,51.5260276794
Black,2013-08-12 10:14:56.843983,51.5323982239
Black,2013-08-12 10:14:56.925236,51.5350532532
Black,2013-08-12 10:14:57.014354,51.5272827148
Black,2013-08-12 10:14:57.100489,51.5249595642
Black,2013-08-12 10:14:57.188590,51.5189704895
Black,2013-08-12 10:14:57.277854,51.5079078674
Black,2013-08-12 10:14:57.358248,61.4882888794
Black,2013-08-12 10:14:57.440842,73.1250228882
Black,2013-08-12 10:14:57.521383,126.302368164
Black,2013-08-12 10:14:57.604509,51.5221672058
Black,2013-08-12 10:14:57.688464,51.5292167664
Black,2013-08-12 10:14:57.794378,51.5149307251
Black,2013-08-12 10:14:57.891138,51.4894256592
Black,2013-08-12 10:14:57.975725,51.5005378723
Black,2013-08-12 10:14:58.057321,51.490196228
Black,2013-08-12 10:14:58.142311,51.49036026
Black,2013-08-12 10:14:58.225243,51.4947624207
Black,2013-08-12 10:14:58.312472,51.4949569702
Black,2013-08-12 10:14:58.396005,51.5016555786
Black,2013-08-12 10:14:58.481231,51.4963264465
Black,2013-08-12 10:14:58.569614,51.4922332764
Black,2013-08-12 10:14:58.651101,51.489402771
Black,2013-08-12 10:14:58.740989,51.4879379272
Black,2013-08-12 10:14:58.827619,51.4914627075
Black,2013-08-12 10:14:58.909602,51.4911422729
Black,2013-08-12 10:14:58.989659,51.496421814
Black,2013-08-12 10:14:59.074227,51.4985694885
Black,2013-08-12 10:14:59.157277,51.496711731
Black,2013-08-12 10:14:59.241512,51.5048179626
Black,2013-08-12 10:14:59.330879,51.4977111816
Black,2013-08-12 10:14:59.410502,51.5006637573
Black,2013-08-12 10:14:59.499312,51.5069770813
Black,2013-08-12 10:14:59.584889,51.5024795532
Black,2013-08-12 10:14:59.667419,51.5129585266
Black,2013-08-12 10:14:59.754818,51.513130188
Black,2013-08-12 10:14:59.837291,51.5049819946
Black,2013-08-12 10:14:59.917290,51.5096206665
Black,2013-08-12 10:15:00.001648,51.5052375793
Black,2013-08-12 10:15:00.082931,51.506149292
Black,2013-08-12 10:15:00.176776,51.491317749
Black,2013-08-12 10:15:00.263854,51.483505249
Black,2013-08-12 10:15:00.346265,51.4891738892
Black,2013-08-12 10:15:00.431891,51.5147743225
Black,2013-08-12 10:15:00.511505,51.5508728027
Black,2013-08-12 10:15:00.596878,51.5680961609
Black,2013-08-12 10:15:00.686411,51.5759849548
Black,2013-08-12 10:15:00.773407,51.5761375427
Black,2013-08-12 10:15:00.852352,51.5868835449
Black,2013-08-12 10:15:00.930281,51.6232147217
Black,2013-08-12 10:15:01.011566,51.6411437988
Black,2013-08-12 10:15:01.091058,51.6585006714
Black,2013-08-12 10:15:01.171720,50.0206069946
Black,2013-08-12 10:15:01.255547,50.0245437622
Black,2013-08-12 10:15:01.332373,50.0525741577
Black,2013-08-12 10:15:01.413517,50.078327179
Black,2013-08-12 10:15:01.490178,50.0829315186
Black,2013-08-12 10:15:01.573385,50.104347229
Black,2013-08-12 10:15:01.658516,50.1110992432
Black,2013-08-12 10:15:01.741980,50.1043395996
Black,2013-08-12 10:15:01.824920,50.1078681946
Black,2013-08-12 10:15:01.910508,50.1134681702
Black,2013-08-12 10:15:01.992259,50.1395492554
Black,2013-08-12 10:15:02.070263,50.1450462341
Black,2013-08-12 10:15:02.153615,50.1612472534
Black,2013-08-12 10:15:02.244051,50.1761817932
Black,2013-08-12 10:15:02.320585,50.1815872192
Black,2013-08-12 10:15:02.405226,50.2066268921
Black,2013-08-12 10:15:02.490451,50.2132263184
Black,2013-08-12 10:15:02.577890,50.2262077332
Black,2013-08-12 10:15:02.663998,50.2428321838
Black,2013-08-12 10:15:02.746791,50.2410926819
Black,2013-08-12 10:15:02.828177,50.245174408
Black,2013-08-12 10:15:02.917627,50.2399978638
Black,2013-08-12 10:15:03.003101,50.2471847534
Black,2013-08-12 10:15:03.084725,50.2729454041
Black,2013-08-12 10:15:03.165550,50.2695007324
Black,2013-08-12 10:15:03.249961,50.285697937
Black,2013-08-12 10:15:03.335978,50.2940444946
Black,2013-08-12 10:15:03.417206,50.3055038452
Black,2013-08-12 10:15:03.503826,50.3301467896
Black,2013-08-12 10:15:03.591812,50.3391036987
Black,2013-08-12 10:15:03.667971,50.3606071472
Black,2013-08-12 10:15:03.751153,50.3895187378
Black,2013-08-12 10:15:03.834962,50.3899917603
Black,2013-08-12 10:15:03.923017,50.4179992676
Black,2013-08-12 10:15:04.003500,50.4291305542
Black,2013-08-12 10:15:04.085568,50.4315223694
Black,2013-08-12 10:15:04.172257,50.4495773315
Black,2013-08-12 10:15:04.264012,50.4503593445
Black,2013-08-12 10:15:04.342972,50.4636383057
Black,2013-08-12 10:15:04.422037,50.4853096008
Black,2013-08-12 10:15:04.498820,50.5185623169
Black,2013-08-12 10:15:04.576343,50.5483360291
Black,2013-08-12 10:15:04.658412,50.5762062073
Black,2013-08-12 10:15:04.744964,50.5793571472
Black,2013-08-12 10:15:04.830425,50.5897140503
Black,2013-08-12 10:15:04.913474,50.5753097534
Black,2013-08-12 10:15:04.995343,50.5789680481
Black,2013-08-12 10:15:05.082015,50.5774917603
Black,2013-08-12 10:15:05.160698,50.5869941711
Black,2013-08-12 10:15:05.237450,50.5916099548
Black,2013-08-12 10:15:05.315638,50.6057853699
Black,2013-08-12 10:15:05.398058,50.6024398804
Black,2013-08-12 10:15:05.477686,50.6147193909
Black,2013-08-12 10:15:05.562732,50.6184844971
Black,2013-08-12 10:15:05.648155,50.6170730591
Black,2013-08-12 10:15:05.736884,50.6148414612
Black,2013-08-12 10:15:05.825222,50.6104736328
Black,2013-08-12 10:15:05.909148,50.6072731018
Black,2013-08-12 10:15:05.996895,50.6011009216
Black,2013-08-12 10:15:06.077740,50.5984535217
Black,2013-08-12 10:15:06.164428,50.5846557617
Black,2013-08-12 10:15:06.241285,50.6000099182
Black,2013-08-12 10:15:06.322027,50.6115760803
Black,2013-08-12 10:15:06.403066,50.6121520996
Black,2013-08-12 10:15:06.490050,50.608505249
Black,2013-08-12 10:15:06.570996,50.6067352295
Black,2013-08-12 10:15:06.652213,50.6046104431
Black,2013-08-12 10:15:06.735178,50.6029815674
Black,2013-08-12 10:15:06.816794,50.6053199768
Black,2013-08-12 10:15:06.901493,50.6198043823
Black,2013-08-12 10:15:06.977324,50.6405296326
Black,2013-08-12 10:15:07.056437,50.6443443298
Black,2013-08-12 10:15:07.139437,50.6414299011
Black,2013-08-12 10:15:07.218008,50.6463432312
Black,2013-08-12 10:15:07.301686,50.6457366943
Black,2013-08-12 10:15:07.383836,50.6428222656
